DISTRITO,MAT_CRECHE,DEM_CRECHE,ANO,MES_ANO_REF,DISTRITO_F,TOTAL,SIGLA_DIST
CIDADE ADEMAR,1712.0,2451.0,2008.0,mar-08,Cidade Ademar,15620,CAD
CIDADE ADEMAR,1749.0,3929.0,2008.0,jun-08,Cidade Ademar,15620,CAD
CIDADE ADEMAR,1919.0,4351.0,2008.0,set-08,Cidade Ademar,15620,CAD
CIDADE ADEMAR,2051.0,2017.0,2008.0,dez-08,Cidade Ademar,15620,CAD
CIDADE ADEMAR,2314.0,2600.0,2009.0,mar-09,Cidade Ademar,15261,CAD
CIDADE ADEMAR,2581.0,3141.0,2009.0,jun-09,Cidade Ademar,15261,CAD
CIDADE ADEMAR,2576.0,3237.0,2009.0,set-09,Cidade Ademar,15261,CAD
CIDADE ADEMAR,2578.0,2724.0,2009.0,dez-09,Cidade Ademar,15261,CAD
CIDADE ADEMAR,2708.0,3018.0,2010.0,mar-10,Cidade Ademar,14905,CAD
CIDADE ADEMAR,2698.0,3623.0,2010.0,jun-10,Cidade Ademar,14905,CAD
CIDADE ADEMAR,2694.0,4499.0,2010.0,set-10,Cidade Ademar,14905,CAD
CIDADE ADEMAR,2672.0,3538.0,2010.0,dez-10,Cidade Ademar,14905,CAD
CIDADE ADEMAR,4113.0,4507.0,2011.0,mar-11,Cidade Ademar,15530,CAD
CIDADE ADEMAR,4118.0,5191.0,2011.0,jun-11,Cidade Ademar,15530,CAD
CIDADE ADEMAR,4126.0,6020.0,2011.0,set-11,Cidade Ademar,15530,CAD
CIDADE ADEMAR,4113.0,4810.0,2011.0,dez-11,Cidade Ademar,15530,CAD
CIDADE ADEMAR,3867.0,5308.0,2012.0,mar-12,Cidade Ademar,16166,CAD
CIDADE ADEMAR,4013.0,6165.0,2012.0,jun-12,Cidade Ademar,16166,CAD
CIDADE ADEMAR,4014.0,6952.0,2012.0,set-12,Cidade Ademar,16166,CAD
CIDADE ADEMAR,4015.0,5261.0,2012.0,dez-12,Cidade Ademar,16166,CAD
CIDADE ADEMAR,3880.0,4611.0,2013.0,mar-13,Cidade Ademar,16818,CAD
CIDADE ADEMAR,3886.0,5460.0,2013.0,jun-13,Cidade Ademar,16818,CAD
CIDADE ADEMAR,3893.0,6352.0,2013.0,set-13,Cidade Ademar,16818,CAD
CIDADE ADEMAR,3892.0,4955.0,2013.0,dez-13,Cidade Ademar,16818,CAD
CIDADE ADEMAR,3921.0,5127.0,2014.0,mar-14,Cidade Ademar,17481,CAD
CIDADE ADEMAR,3931.0,5816.0,2014.0,jun-14,Cidade Ademar,17481,CAD
CIDADE ADEMAR,3930.0,6701.0,2014.0,set-14,Cidade Ademar,17481,CAD
CIDADE ADEMAR,4013.0,5134.0,2014.0,dez-14,Cidade Ademar,17481,CAD
CIDADE ADEMAR,4207.0,5353.0,2015.0,mar-15,Cidade Ademar,18152,CAD
CIDADE ADEMAR,4219.0,6048.0,2015.0,jun-15,Cidade Ademar,18152,CAD
CIDADE ADEMAR,4838.0,6261.0,2015.0,set-15,Cidade Ademar,18152,CAD
CIDADE ADEMAR,4835.0,4750.0,2015.0,dez-15,Cidade Ademar,18152,CAD
CIDADE ADEMAR,5147.0,4494.0,2016.0,mar-16,Cidade Ademar,17760,CAD
CIDADE ADEMAR,5359.0,5006.0,2016.0,jun-16,Cidade Ademar,17760,CAD
CIDADE ADEMAR,5719.0,5681.0,2016.0,set-16,Cidade Ademar,17760,CAD
CIDADE ADEMAR,5723.0,3532.0,2016.0,dez-16,Cidade Ademar,17760,CAD
CIDADE ADEMAR,5928.0,4166.0,2017.0,mar-17,Cidade Ademar,17354,CAD
CIDADE ADEMAR,5931.0,4723.0,2017.0,jun-17,Cidade Ademar,17354,CAD
CIDADE ADEMAR,5933.0,5454.0,2017.0,set-17,Cidade Ademar,17354,CAD
CIDADE ADEMAR,6211.0,2009.0,2017.0,dez-17,Cidade Ademar,17354,CAD
CIDADE DUTRA,2421.0,1934.0,2006.0,jun-06,Cidade Dutra,11789,CDU
CIDADE DUTRA,2820.0,2755.0,2006.0,set-06,Cidade Dutra,11789,CDU
CIDADE DUTRA,2971.0,2045.0,2006.0,dez-06,Cidade Dutra,11789,CDU
CIDADE DUTRA,2681.0,2372.0,2007.0,mar-07,Cidade Dutra,11392,CDU
CIDADE DUTRA,2897.0,2198.0,2007.0,jun-07,Cidade Dutra,11392,CDU
CIDADE DUTRA,2941.0,3972.0,2007.0,set-07,Cidade Dutra,11392,CDU
CIDADE DUTRA,2923.0,1959.0,2007.0,dez-07,Cidade Dutra,11392,CDU
CIDADE DUTRA,2964.0,2444.0,2008.0,mar-08,Cidade Dutra,11004,CDU
CIDADE DUTRA,3012.0,2989.0,2008.0,jun-08,Cidade Dutra,11004,CDU
CIDADE DUTRA,3037.0,3679.0,2008.0,set-08,Cidade Dutra,11004,CDU
CIDADE DUTRA,3160.0,1651.0,2008.0,dez-08,Cidade Dutra,11004,CDU
CIDADE DUTRA,3060.0,2279.0,2009.0,mar-09,Cidade Dutra,10627,CDU
CIDADE DUTRA,3071.0,2842.0,2009.0,jun-09,Cidade Dutra,10627,CDU
CIDADE DUTRA,3127.0,2924.0,2009.0,set-09,Cidade Dutra,10627,CDU
CIDADE DUTRA,3124.0,2031.0,2009.0,dez-09,Cidade Dutra,10627,CDU
CIDADE DUTRA,3303.0,2373.0,2010.0,mar-10,Cidade Dutra,10269,CDU
CIDADE DUTRA,3350.0,2983.0,2010.0,jun-10,Cidade Dutra,10269,CDU
CIDADE DUTRA,3520.0,3645.0,2010.0,set-10,Cidade Dutra,10269,CDU
CIDADE DUTRA,3529.0,1934.0,2010.0,dez-10,Cidade Dutra,10269,CDU
CIDADE DUTRA,5764.0,2765.0,2011.0,mar-11,Cidade Dutra,10618,CDU
CIDADE DUTRA,5809.0,3395.0,2011.0,jun-11,Cidade Dutra,10618,CDU
CIDADE DUTRA,5821.0,4209.0,2011.0,set-11,Cidade Dutra,10618,CDU
CIDADE DUTRA,5824.0,2603.0,2011.0,dez-11,Cidade Dutra,10618,CDU
CIDADE DUTRA,5804.0,3273.0,2012.0,mar-12,Cidade Dutra,10965,CDU
CIDADE DUTRA,5816.0,3935.0,2012.0,jun-12,Cidade Dutra,10965,CDU
CIDADE DUTRA,5808.0,4620.0,2012.0,set-12,Cidade Dutra,10965,CDU
CIDADE DUTRA,5808.0,2100.0,2012.0,dez-12,Cidade Dutra,10965,CDU
CIDADE DUTRA,5753.0,2455.0,2013.0,mar-13,Cidade Dutra,11316,CDU
CIDADE DUTRA,5891.0,3089.0,2013.0,jun-13,Cidade Dutra,11316,CDU
CIDADE DUTRA,5892.0,3828.0,2013.0,set-13,Cidade Dutra,11316,CDU
CIDADE DUTRA,5884.0,2133.0,2013.0,dez-13,Cidade Dutra,11316,CDU
CIDADE DUTRA,5860.0,2818.0,2014.0,mar-14,Cidade Dutra,11665,CDU
CIDADE DUTRA,5872.0,3541.0,2014.0,jun-14,Cidade Dutra,11665,CDU
CIDADE DUTRA,5874.0,4388.0,2014.0,set-14,Cidade Dutra,11665,CDU
CIDADE DUTRA,6080.0,2128.0,2014.0,dez-14,Cidade Dutra,11665,CDU
CIDADE DUTRA,6279.0,2604.0,2015.0,mar-15,Cidade Dutra,12011,CDU
CIDADE DUTRA,6282.0,2949.0,2015.0,jun-15,Cidade Dutra,12011,CDU
CIDADE DUTRA,6303.0,3698.0,2015.0,set-15,Cidade Dutra,12011,CDU
CIDADE DUTRA,6546.0,1537.0,2015.0,dez-15,Cidade Dutra,12011,CDU
CIDADE DUTRA,6682.0,2151.0,2016.0,mar-16,Cidade Dutra,11736,CDU
CIDADE DUTRA,6516.0,2785.0,2016.0,jun-16,Cidade Dutra,11736,CDU
CIDADE DUTRA,6519.0,3486.0,2016.0,set-16,Cidade Dutra,11736,CDU
CIDADE DUTRA,6515.0,1568.0,2016.0,dez-16,Cidade Dutra,11736,CDU
CIDADE DUTRA,6510.0,2172.0,2017.0,mar-17,Cidade Dutra,11462,CDU
CIDADE DUTRA,6478.0,2627.0,2017.0,jun-17,Cidade Dutra,11462,CDU
CIDADE DUTRA,6475.0,3238.0,2017.0,set-17,Cidade Dutra,11462,CDU
CIDADE DUTRA,6763.0,865.0,2017.0,dez-17,Cidade Dutra,11462,CDU
CIDADE LIDER,822.0,1356.0,2006.0,jun-06,Cidade Lider,7379,CLD
CIDADE LIDER,840.0,1637.0,2006.0,set-06,Cidade Lider,7379,CLD
CIDADE LIDER,911.0,1821.0,2006.0,dez-06,Cidade Lider,7379,CLD
CIDADE LIDER,962.0,1255.0,2007.0,mar-07,Cidade Lider,7199,CLD
CIDADE LIDER,1025.0,1139.0,2007.0,jun-07,Cidade Lider,7199,CLD
CIDADE LIDER,1030.0,1995.0,2007.0,set-07,Cidade Lider,7199,CLD
CIDADE LIDER,1061.0,1051.0,2007.0,dez-07,Cidade Lider,7199,CLD
CIDADE LIDER,1257.0,886.0,2008.0,mar-08,Cidade Lider,7022,CLD
CIDADE LIDER,1398.0,1173.0,2008.0,jun-08,Cidade Lider,7022,CLD
CIDADE LIDER,1561.0,1282.0,2008.0,set-08,Cidade Lider,7022,CLD
CIDADE LIDER,1539.0,535.0,2008.0,dez-08,Cidade Lider,7022,CLD
CIDADE LIDER,1750.0,589.0,2009.0,mar-09,Cidade Lider,6844,CLD
CIDADE LIDER,1817.0,732.0,2009.0,jun-09,Cidade Lider,6844,CLD
CIDADE LIDER,1791.0,765.0,2009.0,set-09,Cidade Lider,6844,CLD
CIDADE LIDER,1928.0,670.0,2009.0,dez-09,Cidade Lider,6844,CLD
CIDADE LIDER,1938.0,745.0,2010.0,mar-10,Cidade Lider,6672,CLD
CIDADE LIDER,1953.0,879.0,2010.0,jun-10,Cidade Lider,6672,CLD
CIDADE LIDER,1964.0,1204.0,2010.0,set-10,Cidade Lider,6672,CLD
CIDADE LIDER,1911.0,1009.0,2010.0,dez-10,Cidade Lider,6672,CLD
CIDADE LIDER,2617.0,1283.0,2011.0,mar-11,Cidade Lider,6873,CLD
CIDADE LIDER,2640.0,1526.0,2011.0,jun-11,Cidade Lider,6873,CLD
CIDADE LIDER,2642.0,1838.0,2011.0,set-11,Cidade Lider,6873,CLD
CIDADE LIDER,2617.0,784.0,2011.0,dez-11,Cidade Lider,6873,CLD
CIDADE LIDER,2643.0,1197.0,2012.0,mar-12,Cidade Lider,7078,CLD
CIDADE LIDER,2723.0,1353.0,2012.0,jun-12,Cidade Lider,7078,CLD
CIDADE LIDER,2728.0,1701.0,2012.0,set-12,Cidade Lider,7078,CLD
CIDADE LIDER,2721.0,902.0,2012.0,dez-12,Cidade Lider,7078,CLD
CIDADE LIDER,2524.0,1111.0,2013.0,mar-13,Cidade Lider,7279,CLD
CIDADE LIDER,2603.0,1290.0,2013.0,jun-13,Cidade Lider,7279,CLD
CIDADE LIDER,2745.0,1532.0,2013.0,set-13,Cidade Lider,7279,CLD
CIDADE LIDER,2753.0,898.0,2013.0,dez-13,Cidade Lider,7279,CLD
CIDADE LIDER,2720.0,1079.0,2014.0,mar-14,Cidade Lider,7480,CLD
CIDADE LIDER,2793.0,1233.0,2014.0,jun-14,Cidade Lider,7480,CLD
CIDADE LIDER,2809.0,1635.0,2014.0,set-14,Cidade Lider,7480,CLD
CIDADE LIDER,2790.0,777.0,2014.0,dez-14,Cidade Lider,7480,CLD
CIDADE LIDER,3.0,946.0,2015.0,mar-15,Cidade Lider,7680,CLD
CIDADE LIDER,3111.0,1134.0,2015.0,jun-15,Cidade Lider,7680,CLD
CIDADE LIDER,3116.0,1505.0,2015.0,set-15,Cidade Lider,7680,CLD
CIDADE LIDER,3354.0,618.0,2015.0,dez-15,Cidade Lider,7680,CLD
CIDADE LIDER,3481.0,842.0,2016.0,mar-16,Cidade Lider,7546,CLD
CIDADE LIDER,3662.0,885.0,2016.0,jun-16,Cidade Lider,7546,CLD
CIDADE LIDER,3794.0,1304.0,2016.0,set-16,Cidade Lider,7546,CLD
CIDADE LIDER,3783.0,443.0,2016.0,dez-16,Cidade Lider,7546,CLD
CIDADE LIDER,3777.0,964.0,2017.0,mar-17,Cidade Lider,7408,CLD
CIDADE LIDER,3782.0,1160.0,2017.0,jun-17,Cidade Lider,7408,CLD
CIDADE LIDER,3780.0,1536.0,2017.0,set-17,Cidade Lider,7408,CLD
CIDADE LIDER,3795.0,505.0,2017.0,dez-17,Cidade Lider,7408,CLD
CIDADE TIRADENTES,1676.0,1559.0,2006.0,jun-06,Cidade Tiradentes,15277,CTI
CIDADE TIRADENTES,1708.0,2124.0,2006.0,set-06,Cidade Tiradentes,15277,CTI
CIDADE TIRADENTES,1839.0,3309.0,2006.0,dez-06,Cidade Tiradentes,15277,CTI
CIDADE TIRADENTES,2056.0,2251.0,2007.0,mar-07,Cidade Tiradentes,14834,CTI
CIDADE TIRADENTES,2357.0,2022.0,2007.0,jun-07,Cidade Tiradentes,14834,CTI
CIDADE TIRADENTES,2480.0,4258.0,2007.0,set-07,Cidade Tiradentes,14834,CTI
CIDADE TIRADENTES,2510.0,1877.0,2007.0,dez-07,Cidade Tiradentes,14834,CTI
CIDADE TIRADENTES,2759.0,2537.0,2008.0,mar-08,Cidade Tiradentes,14395,CTI
CIDADE TIRADENTES,2869.0,2929.0,2008.0,jun-08,Cidade Tiradentes,14395,CTI
CIDADE TIRADENTES,2905.0,3693.0,2008.0,set-08,Cidade Tiradentes,14395,CTI
CIDADE TIRADENTES,3073.0,1948.0,2008.0,dez-08,Cidade Tiradentes,14395,CTI
CIDADE TIRADENTES,3377.0,1721.0,2009.0,mar-09,Cidade Tiradentes,13962,CTI
CIDADE TIRADENTES,3636.0,2120.0,2009.0,jun-09,Cidade Tiradentes,13962,CTI
CIDADE TIRADENTES,3808.0,2137.0,2009.0,set-09,Cidade Tiradentes,13962,CTI
CIDADE TIRADENTES,4194.0,1511.0,2009.0,dez-09,Cidade Tiradentes,13962,CTI
CIDADE TIRADENTES,4597.0,1685.0,2010.0,mar-10,Cidade Tiradentes,13541,CTI
CIDADE TIRADENTES,5169.0,1775.0,2010.0,jun-10,Cidade Tiradentes,13541,CTI
CIDADE TIRADENTES,5897.0,2311.0,2010.0,set-10,Cidade Tiradentes,13541,CTI
CIDADE TIRADENTES,5960.0,1046.0,2010.0,dez-10,Cidade Tiradentes,13541,CTI
CIDADE TIRADENTES,8820.0,1511.0,2011.0,mar-11,Cidade Tiradentes,13777,CTI
CIDADE TIRADENTES,9155.0,1851.0,2011.0,jun-11,Cidade Tiradentes,13777,CTI
CIDADE TIRADENTES,9139.0,2436.0,2011.0,set-11,Cidade Tiradentes,13777,CTI
CIDADE TIRADENTES,9014.0,518.0,2011.0,dez-11,Cidade Tiradentes,13777,CTI
CIDADE TIRADENTES,9182.0,1170.0,2012.0,mar-12,Cidade Tiradentes,14005,CTI
CIDADE TIRADENTES,9236.0,1687.0,2012.0,jun-12,Cidade Tiradentes,14005,CTI
CIDADE TIRADENTES,9360.0,2006.0,2012.0,set-12,Cidade Tiradentes,14005,CTI
CIDADE TIRADENTES,10100.0,189.0,2012.0,dez-12,Cidade Tiradentes,14005,CTI
CIDADE TIRADENTES,9820.0,429.0,2013.0,mar-13,Cidade Tiradentes,14219,CTI
CIDADE TIRADENTES,10196.0,791.0,2013.0,jun-13,Cidade Tiradentes,14219,CTI
CIDADE TIRADENTES,10271.0,1526.0,2013.0,set-13,Cidade Tiradentes,14219,CTI
CIDADE TIRADENTES,10167.0,182.0,2013.0,dez-13,Cidade Tiradentes,14219,CTI
CIDADE TIRADENTES,10150.0,708.0,2014.0,mar-14,Cidade Tiradentes,14420,CTI
CIDADE TIRADENTES,10295.0,1133.0,2014.0,jun-14,Cidade Tiradentes,14420,CTI
CIDADE TIRADENTES,10314.0,2039.0,2014.0,set-14,Cidade Tiradentes,14420,CTI
CIDADE TIRADENTES,10352.0,359.0,2014.0,dez-14,Cidade Tiradentes,14420,CTI
CIDADE TIRADENTES,10529.0,774.0,2015.0,mar-15,Cidade Tiradentes,14610,CTI
CIDADE TIRADENTES,10809.0,885.0,2015.0,jun-15,Cidade Tiradentes,14610,CTI
CIDADE TIRADENTES,11175.0,1307.0,2015.0,set-15,Cidade Tiradentes,14610,CTI
CIDADE TIRADENTES,11192.0,329.0,2015.0,dez-15,Cidade Tiradentes,14610,CTI
CIDADE TIRADENTES,11168.0,633.0,2016.0,mar-16,Cidade Tiradentes,14572,CTI
CIDADE TIRADENTES,11377.0,789.0,2016.0,jun-16,Cidade Tiradentes,14572,CTI
CIDADE TIRADENTES,11485.0,1563.0,2016.0,set-16,Cidade Tiradentes,14572,CTI
CIDADE TIRADENTES,11273.0,246.0,2016.0,dez-16,Cidade Tiradentes,14572,CTI
CIDADE TIRADENTES,11225.0,696.0,2017.0,mar-17,Cidade Tiradentes,14531,CTI
CIDADE TIRADENTES,11243.0,804.0,2017.0,jun-17,Cidade Tiradentes,14531,CTI
CIDADE TIRADENTES,11258.0,1531.0,2017.0,set-17,Cidade Tiradentes,14531,CTI
CIDADE TIRADENTES,11423.0,178.0,2017.0,dez-17,Cidade Tiradentes,14531,CTI
CONSOLACAO,135.0,122.0,2006.0,jun-06,Consolação,1422,CON
CONSOLACAO,268.0,513.0,2006.0,set-06,Consolação,1422,CON
CONSOLACAO,272.0,382.0,2006.0,dez-06,Consolação,1422,CON
CONSOLACAO,266.0,422.0,2007.0,mar-07,Consolação,1388,CON
CONSOLACAO,284.0,374.0,2007.0,jun-07,Consolação,1388,CON
CONSOLACAO,322.0,543.0,2007.0,set-07,Consolação,1388,CON
CONSOLACAO,326.0,221.0,2007.0,dez-07,Consolação,1388,CON
CONSOLACAO,363.0,121.0,2008.0,mar-08,Consolação,1359,CON
CONSOLACAO,371.0,156.0,2008.0,jun-08,Consolação,1359,CON
CONSOLACAO,371.0,208.0,2008.0,set-08,Consolação,1359,CON
CONSOLACAO,373.0,54.0,2008.0,dez-08,Consolação,1359,CON
CONSOLACAO,343.0,89.0,2009.0,mar-09,Consolação,1327,CON
CONSOLACAO,346.0,126.0,2009.0,jun-09,Consolação,1327,CON
CONSOLACAO,347.0,136.0,2009.0,set-09,Consolação,1327,CON
CONSOLACAO,245.0,106.0,2009.0,dez-09,Consolação,1327,CON
CONSOLACAO,249.0,149.0,2010.0,mar-10,Consolação,1295,CON
CONSOLACAO,249.0,156.0,2010.0,jun-10,Consolação,1295,CON
CONSOLACAO,248.0,201.0,2010.0,set-10,Consolação,1295,CON
CONSOLACAO,245.0,77.0,2010.0,dez-10,Consolação,1295,CON
CONSOLACAO,401.0,112.0,2011.0,mar-11,Consolação,1404,CON
CONSOLACAO,399.0,153.0,2011.0,jun-11,Consolação,1404,CON
CONSOLACAO,399.0,174.0,2011.0,set-11,Consolação,1404,CON
CONSOLACAO,400.0,137.0,2011.0,dez-11,Consolação,1404,CON
CONSOLACAO,222.0,106.0,2012.0,mar-12,Consolação,1514,CON
CONSOLACAO,224.0,130.0,2012.0,jun-12,Consolação,1514,CON
CONSOLACAO,224.0,150.0,2012.0,set-12,Consolação,1514,CON
CONSOLACAO,224.0,116.0,2012.0,dez-12,Consolação,1514,CON
CONSOLACAO,205.0,106.0,2013.0,mar-13,Consolação,1629,CON
CONSOLACAO,209.0,119.0,2013.0,jun-13,Consolação,1629,CON
CONSOLACAO,210.0,140.0,2013.0,set-13,Consolação,1629,CON
CONSOLACAO,210.0,75.0,2013.0,dez-13,Consolação,1629,CON
CONSOLACAO,210.0,111.0,2014.0,mar-14,Consolação,1744,CON
CONSOLACAO,210.0,137.0,2014.0,jun-14,Consolação,1744,CON
CONSOLACAO,210.0,160.0,2014.0,set-14,Consolação,1744,CON
CONSOLACAO,210.0,78.0,2014.0,dez-14,Consolação,1744,CON
CONSOLACAO,210.0,109.0,2015.0,mar-15,Consolação,1866,CON
CONSOLACAO,209.0,133.0,2015.0,jun-15,Consolação,1866,CON
CONSOLACAO,210.0,161.0,2015.0,set-15,Consolação,1866,CON
CONSOLACAO,210.0,120.0,2015.0,dez-15,Consolação,1866,CON
CONSOLACAO,210.0,55.0,2016.0,mar-16,Consolação,1875,CON
CONSOLACAO,210.0,59.0,2016.0,jun-16,Consolação,1875,CON
CONSOLACAO,210.0,78.0,2016.0,set-16,Consolação,1875,CON
CONSOLACAO,210.0,43.0,2016.0,dez-16,Consolação,1875,CON
CONSOLACAO,209.0,55.0,2017.0,mar-17,Consolação,1875,CON
CONSOLACAO,210.0,78.0,2017.0,jun-17,Consolação,1875,CON
CONSOLACAO,210.0,107.0,2017.0,set-17,Consolação,1875,CON
CONSOLACAO,210.0,75.0,2017.0,dez-17,Consolação,1875,CON
CURSINO,252.0,571.0,2006.0,jun-06,Cursino,4940,CUR
CURSINO,252.0,772.0,2006.0,set-06,Cursino,4940,CUR
CURSINO,255.0,700.0,2006.0,dez-06,Cursino,4940,CUR
CURSINO,260.0,697.0,2007.0,mar-07,Cursino,4880,CUR
CURSINO,264.0,681.0,2007.0,jun-07,Cursino,4880,CUR
CURSINO,265.0,1146.0,2007.0,set-07,Cursino,4880,CUR
CURSINO,263.0,613.0,2007.0,dez-07,Cursino,4880,CUR
CURSINO,423.0,550.0,2008.0,mar-08,Cursino,4815,CUR
CURSINO,434.0,656.0,2008.0,jun-08,Cursino,4815,CUR
CURSINO,438.0,778.0,2008.0,set-08,Cursino,4815,CUR
CURSINO,435.0,417.0,2008.0,dez-08,Cursino,4815,CUR
CURSINO,412.0,430.0,2009.0,mar-09,Cursino,4753,CUR
CURSINO,414.0,500.0,2009.0,jun-09,Cursino,4753,CUR
CURSINO,411.0,552.0,2009.0,set-09,Cursino,4753,CUR
CURSINO,415.0,602.0,2009.0,dez-09,Cursino,4753,CUR
CURSINO,398.0,597.0,2010.0,mar-10,Cursino,4690,CUR
CURSINO,397.0,703.0,2010.0,jun-10,Cursino,4690,CUR
CURSINO,400.0,889.0,2010.0,set-10,Cursino,4690,CUR
CURSINO,394.0,885.0,2010.0,dez-10,Cursino,4690,CUR
CURSINO,471.0,782.0,2011.0,mar-11,Cursino,4871,CUR
CURSINO,473.0,839.0,2011.0,jun-11,Cursino,4871,CUR
CURSINO,476.0,963.0,2011.0,set-11,Cursino,4871,CUR
CURSINO,476.0,689.0,2011.0,dez-11,Cursino,4871,CUR
CURSINO,475.0,736.0,2012.0,mar-12,Cursino,5057,CUR
CURSINO,519.0,792.0,2012.0,jun-12,Cursino,5057,CUR
CURSINO,523.0,932.0,2012.0,set-12,Cursino,5057,CUR
CURSINO,523.0,659.0,2012.0,dez-12,Cursino,5057,CUR
CURSINO,488.0,584.0,2013.0,mar-13,Cursino,5242,CUR
CURSINO,497.0,648.0,2013.0,jun-13,Cursino,5242,CUR
CURSINO,494.0,776.0,2013.0,set-13,Cursino,5242,CUR
CURSINO,492.0,629.0,2013.0,dez-13,Cursino,5242,CUR
CURSINO,448.0,631.0,2014.0,mar-14,Cursino,5436,CUR
CURSINO,451.0,669.0,2014.0,jun-14,Cursino,5436,CUR
CURSINO,450.0,797.0,2014.0,set-14,Cursino,5436,CUR
CURSINO,449.0,636.0,2014.0,dez-14,Cursino,5436,CUR
CURSINO,617.0,558.0,2015.0,mar-15,Cursino,5628,CUR
CURSINO,617.0,642.0,2015.0,jun-15,Cursino,5628,CUR
CURSINO,663.0,583.0,2015.0,set-15,Cursino,5628,CUR
CURSINO,973.0,534.0,2015.0,dez-15,Cursino,5628,CUR
CURSINO,998.0,482.0,2016.0,mar-16,Cursino,5466,CUR
CURSINO,1003.0,441.0,2016.0,jun-16,Cursino,5466,CUR
CURSINO,1227.0,602.0,2016.0,set-16,Cursino,5466,CUR
CURSINO,1233.0,319.0,2016.0,dez-16,Cursino,5466,CUR
CURSINO,1183.0,403.0,2017.0,mar-17,Cursino,5304,CUR
CURSINO,1196.0,526.0,2017.0,jun-17,Cursino,5304,CUR
CURSINO,1194.0,581.0,2017.0,set-17,Cursino,5304,CUR
CURSINO,1359.0,126.0,2017.0,dez-17,Cursino,5304,CUR
ERMELINO MATARAZZO,422.0,901.0,2006.0,jun-06,Ermelino Matarazzo,6993,ERM
ERMELINO MATARAZZO,479.0,1157.0,2006.0,set-06,Ermelino Matarazzo,6993,ERM
ERMELINO MATARAZZO,481.0,1578.0,2006.0,dez-06,Ermelino Matarazzo,6993,ERM
ERMELINO MATARAZZO,597.0,873.0,2007.0,mar-07,Ermelino Matarazzo,6818,ERM
ERMELINO MATARAZZO,675.0,754.0,2007.0,jun-07,Ermelino Matarazzo,6818,ERM
ERMELINO MATARAZZO,798.0,1532.0,2007.0,set-07,Ermelino Matarazzo,6818,ERM
ERMELINO MATARAZZO,790.0,785.0,2007.0,dez-07,Ermelino Matarazzo,6818,ERM
ERMELINO MATARAZZO,809.0,915.0,2008.0,mar-08,Ermelino Matarazzo,6646,ERM
ERMELINO MATARAZZO,911.0,1185.0,2008.0,jun-08,Ermelino Matarazzo,6646,ERM
ERMELINO MATARAZZO,938.0,1368.0,2008.0,set-08,Ermelino Matarazzo,6646,ERM
ERMELINO MATARAZZO,933.0,700.0,2008.0,dez-08,Ermelino Matarazzo,6646,ERM
ERMELINO MATARAZZO,999.0,597.0,2009.0,mar-09,Ermelino Matarazzo,6465,ERM
ERMELINO MATARAZZO,1115.0,710.0,2009.0,jun-09,Ermelino Matarazzo,6465,ERM
ERMELINO MATARAZZO,1129.0,648.0,2009.0,set-09,Ermelino Matarazzo,6465,ERM
ERMELINO MATARAZZO,1136.0,802.0,2009.0,dez-09,Ermelino Matarazzo,6465,ERM
ERMELINO MATARAZZO,1094.0,712.0,2010.0,mar-10,Ermelino Matarazzo,6293,ERM
ERMELINO MATARAZZO,1129.0,902.0,2010.0,jun-10,Ermelino Matarazzo,6293,ERM
ERMELINO MATARAZZO,1127.0,1234.0,2010.0,set-10,Ermelino Matarazzo,6293,ERM
ERMELINO MATARAZZO,1115.0,1111.0,2010.0,dez-10,Ermelino Matarazzo,6293,ERM
ERMELINO MATARAZZO,1630.0,1377.0,2011.0,mar-11,Ermelino Matarazzo,6438,ERM
ERMELINO MATARAZZO,1679.0,1563.0,2011.0,jun-11,Ermelino Matarazzo,6438,ERM
ERMELINO MATARAZZO,1680.0,1903.0,2011.0,set-11,Ermelino Matarazzo,6438,ERM
ERMELINO MATARAZZO,1681.0,1105.0,2011.0,dez-11,Ermelino Matarazzo,6438,ERM
ERMELINO MATARAZZO,1901.0,1407.0,2012.0,mar-12,Ermelino Matarazzo,6583,ERM
ERMELINO MATARAZZO,1924.0,1665.0,2012.0,jun-12,Ermelino Matarazzo,6583,ERM
ERMELINO MATARAZZO,1931.0,1900.0,2012.0,set-12,Ermelino Matarazzo,6583,ERM
ERMELINO MATARAZZO,1936.0,1150.0,2012.0,dez-12,Ermelino Matarazzo,6583,ERM
ERMELINO MATARAZZO,1806.0,1381.0,2013.0,mar-13,Ermelino Matarazzo,6726,ERM
ERMELINO MATARAZZO,1834.0,1670.0,2013.0,jun-13,Ermelino Matarazzo,6726,ERM
ERMELINO MATARAZZO,1941.0,1887.0,2013.0,set-13,Ermelino Matarazzo,6726,ERM
ERMELINO MATARAZZO,1956.0,1296.0,2013.0,dez-13,Ermelino Matarazzo,6726,ERM
ERMELINO MATARAZZO,1989.0,1515.0,2014.0,mar-14,Ermelino Matarazzo,6866,ERM
ERMELINO MATARAZZO,2018.0,1777.0,2014.0,jun-14,Ermelino Matarazzo,6866,ERM
ERMELINO MATARAZZO,2022.0,2221.0,2014.0,set-14,Ermelino Matarazzo,6866,ERM
ERMELINO MATARAZZO,2244.0,1472.0,2014.0,dez-14,Ermelino Matarazzo,6866,ERM
ERMELINO MATARAZZO,2151.0,1529.0,2015.0,mar-15,Ermelino Matarazzo,7007,ERM
